,neg,neu,pos,compound,Open,High,Low,Close,Volume,label
2332,0.087,0.759,0.154,0.9917,17005.07031,17065.5,16895.38086,16974.31055,76450000,1
2333,0.058,0.904,0.038,-0.8093,16968.14063,17223.96094,16920.75977,17195.41992,80180000,1
2334,0.099,0.855,0.045,-0.9674,17208.7793,17395.53906,17208.7793,17390.51953,121610000,0
2337,0.071,0.874,0.056,-0.5994,17390.90039,17410.65039,17339.84961,17366.24023,80030000,1
2338,0.135,0.813,0.052,-0.9868,17368.81055,17397.23047,17278.35938,17383.83984,81390000,1
2339,0.169,0.753,0.078,-0.9908,17385.75977,17486.58984,17385.75977,17484.5293,76030000,1
2340,0.194,0.751,0.054,-0.9967,17491.66016,17560.31055,17440.34961,17554.4707,70670000,1
2341,0.119,0.827,0.054,-0.9861,17558.58008,17575.33008,17493.36914,17573.92969,82860000,1
2344,0.155,0.789,0.056,-0.9928,17568.98047,17621.86914,17547.50977,17613.74023,71430000,0
2345,0.095,0.837,0.068,-0.8977,17615.64063,17638.21094,17584.93945,17614.90039,52880000,1
2346,0.176,0.772,0.053,-0.9944,17604.75,17626.71094,17536.16992,17612.19922,75980000,1
2347,0.092,0.853,0.055,-0.9337,17618.68945,17705.48047,17583.88086,17652.78906,80540000,0
2348,0.185,0.758,0.057,-0.9965,17653.10938,17664.15039,17613.19922,17634.74023,72850000,1
2351,0.168,0.786,0.046,-0.9912,17631.84961,17675.07031,17606.81055,17647.75,70330000,1
2352,0.166,0.766,0.068,-0.9935,17643.08984,17735.71094,17642.0293,17687.82031,87420000,1
2353,0.155,0.784,0.062,-0.9921,17685.50977,17712.25977,17624.5,17685.73047,73780000,1
2354,0.209,0.763,0.028,-0.9981,17677.32031,17720.43945,17603.89063,17719,77740000,1
2355,0.166,0.772,0.063,-0.994,17721.01953,17894.83008,17721.01953,17810.06055,140940000,1
2358,0.129,0.821,0.05,-0.9838,17812.63086,17855.26953,17793.18945,17817.90039,85510000,0
2359,0.202,0.694,0.104,-0.994,17819.05078,17854.73047,17790.89063,17814.93945,88190000,1
2360,0.161,0.76,0.079,-0.9903,17812.25,17833.75977,17791.16016,17827.75,67450000,0
2362,0.18,0.758,0.062,-0.9955,17830.55078,17893.41992,17807.7793,17828.24023,80470000,0
2365,0.133,0.798,0.068,-0.9792,17827.26953,17827.26953,17726.55078,17776.80078,86390000,1
2366,0.096,0.817,0.088,-0.3832,17778.84961,17897.05078,17778.84961,17879.55078,81970000,1
2367,0.146,0.806,0.047,-0.9963,17880.90039,17924.15039,17855.58984,17912.61914,99400000,0
2368,0.165,0.809,0.026,-0.9972,17910.01953,17937.96094,17814.81055,17900.09961,76270000,1
2369,0.187,0.736,0.078,-0.9944,17903.05078,17991.18945,17903.05078,17958.78906,79110000,0
2372,0.164,0.763,0.074,-0.9933,17954.93945,17960.56055,17804.2793,17852.48047,88680000,0
2373,0.135,0.781,0.083,-0.9799,17847.36914,17847.36914,17629.57031,17801.19922,100400000,0
2374,0.228,0.719,0.052,-0.998,17797.99023,17797.99023,17508.09961,17533.15039,115100000,1
2375,0.142,0.804,0.054,-0.992,17534.30078,17758.50977,17534.30078,17596.33984,90100000,0
2376,0.138,0.694,0.168,0.8947,17590.05078,17590.05078,17280.83008,17280.83008,121950000,0
2379,0.145,0.79,0.065,-0.9904,17285.74023,17403.53906,17115.2793,17180.83984,114050000,0
2380,0.239,0.699,0.061,-0.9976,17173.07031,17427.43945,17067.58984,17068.86914,116640000,1
2381,0.188,0.768,0.045,-0.9971,17069.16016,17389.30078,17069.16016,17356.86914,118220000,1
2382,0.195,0.754,0.05,-0.9975,17367.84961,17778.40039,17367.84961,17778.15039,123940000,1
2383,0.165,0.747,0.088,-0.9919,17778.01953,17874.0293,17746.55078,17804.80078,343690000,1
2386,0.121,0.795,0.084,-0.9705,17812.25,17962.7793,17812.25,17959.43945,98460000,1
2387,0.145,0.762,0.094,-0.9741,17971.50977,18069.2207,17970.16016,18024.16992,82890000,0
2388,0.128,0.834,0.038,-0.9859,18035.73047,18086.24023,18027.7793,18030.21094,42870000,1
2390,0.156,0.764,0.08,-0.9912,18038.30078,18103.44922,18038.30078,18053.71094,52570000,0
2393,0.172,0.771,0.057,-0.9912,18046.58008,18073.03906,18021.57031,18038.23047,53870000,0
2394,0.176,0.774,0.05,-0.9941,18035.01953,18035.01953,17959.69922,17983.07031,47490000,0
2395,0.166,0.794,0.039,-0.9932,17987.66016,18043.2207,17820.88086,17823.07031,82840000,1
2397,0.153,0.774,0.072,-0.9928,17823.07031,17951.7793,17731.30078,17832.99023,76270000,0
2400,0.17,0.775,0.054,-0.9965,17821.30078,17821.30078,17475.92969,17501.65039,116160000,0
2401,0.132,0.816,0.053,-0.9871,17504.17969,17581.05078,17262.36914,17371.64063,101870000,1
2402,0.183,0.768,0.049,-0.9971,17374.7793,17597.08008,17374.7793,17584.51953,91030000,1
2403,0.286,0.665,0.049,-0.9991,17591.9707,17916.03906,17591.9707,17907.86914,114890000,0
2404,0.196,0.729,0.075,-0.9962,17911.01953,17915.32031,17686.08984,17737.36914,93390000,0
2407,0.168,0.76,0.072,-0.9934,17742.05078,17793.88086,17571.58008,17640.83984,92500000,0
2408,0.204,0.74,0.056,-0.9954,17645.01953,17923.00977,17498.23047,17613.67969,99360000,0
2409,0.194,0.739,0.066,-0.9969,17609.06055,17609.06055,17264.90039,17427.08984,109180000,0
2410,0.105,0.832,0.063,-0.9593,17436.30078,17517.41016,17298.03906,17320.71094,94520000,1
2411,0.207,0.7,0.093,-0.9968,17320,17528.36914,17243.55078,17511.57031,140480000,0
2415,0.14,0.785,0.075,-0.9795,17516.96094,17588.69922,17346.73047,17515.23047,119600000,1
2416,0.125,0.815,0.06,-0.9853,17509.96094,17599.58008,17396.03906,17554.2793,95530000,1
2417,0.153,0.812,0.034,-0.9934,17557.28906,17840.89063,17482.53906,17813.98047,111980000,0
2418,0.154,0.767,0.079,-0.9813,17812.5,17812.5,17667.5293,17672.59961,97110000,1
2421,0.172,0.759,0.069,-0.9927,17668.10938,17696.35938,17567.59961,17678.69922,87220000,0
2422,0.211,0.7,0.089,-0.9951,17638.5293,17638.5293,17288.31055,17387.21094,135940000,0
2423,0.128,0.81,0.062,-0.9805,17402.91016,17484.41016,17189,17191.36914,115980000,1
2424,0.174,0.783,0.043,-0.9947,17195.28906,17433.13086,17136.30078,17416.84961,111690000,0
2425,0.104,0.854,0.042,-0.979,17416.84961,17419.90039,17156.82031,17164.94922,168560000,1
2428,0.136,0.81,0.054,-0.9917,17169.99023,17367.67969,17037.75977,17361.03906,108090000,1
2429,0.115,0.835,0.05,-0.9769,17369.9707,17670.75977,17369.9707,17666.40039,112860000,1
2430,0.188,0.758,0.054,-0.9938,17664.99023,17782.2207,17603.21094,17673.01953,102560000,1
2431,0.121,0.796,0.083,-0.9498,17677.25977,17889.58008,17677.25977,17884.88086,79890000,0
2432,0.116,0.819,0.065,-0.9828,17881.53906,17951.08984,17764.40039,17824.28906,93610000,0
2435,0.214,0.71,0.076,-0.9948,17821.49023,17821.49023,17685.32031,17729.21094,81590000,1
2436,0.179,0.708,0.112,-0.9846,17736.15039,17890.33984,17729.24023,17868.75977,89930000,0
2437,0.141,0.829,0.03,-0.9936,17867.85938,17897.21094,17759.65039,17862.14063,89890000,1
2438,0.119,0.849,0.033,-0.9841,17862.14063,17975.65039,17862.14063,17972.38086,117160000,1
2439,0.213,0.766,0.021,-0.9974,17968.65039,18037.41016,17961.75977,18019.34961,85230000,1
2443,0.208,0.741,0.052,-0.9972,18019.80078,18052.00977,17951.41016,18047.58008,98760000,0
2444,0.173,0.792,0.034,-0.995,18045.7207,18048.69922,17982.19922,18029.84961,75090000,0
2445,0.118,0.767,0.115,-0.3612,18028.66992,18028.66992,17924.59961,17985.76953,79130000,1
2446,0.185,0.756,0.059,-0.9968,17985.76953,18144.28906,17878.36914,18140.43945,111390000,0
2449,0.131,0.802,0.067,-0.9826,18140.75977,18141.21094,18054.83984,18116.83984,83670000,1
2450,0.143,0.778,0.079,-0.983,18112.57031,18231.08984,18098.73047,18209.18945,79310000,1
2451,0.149,0.773,0.078,-0.9881,18208.66992,18244.38086,18182.75977,18224.57031,80480000,0
2452,0.165,0.791,0.044,-0.9922,18224.41016,18239.42969,18157.07031,18214.41992,81500000,0
2453,0.086,0.858,0.056,-0.9255,18213.25977,18213.25977,18132.38086,18132.69922,101110000,1
2456,0.149,0.78,0.071,-0.9861,18134.05078,18288.63086,18122.58984,18288.63086,89790000,0
2457,0.106,0.815,0.078,-0.8955,18281.94922,18281.94922,18136.88086,18203.36914,83830000,0
2458,0.164,0.805,0.031,-0.997,18203.36914,18203.36914,18029.5,18096.90039,80900000,1
2459,0.158,0.75,0.092,-0.993,18096.90039,18160.34961,18087.65039,18135.7207,75840000,0
2460,0.178,0.772,0.05,-0.9963,18135.7207,18135.7207,17825.15039,17856.7793,113350000,1
2463,0.135,0.821,0.044,-0.9879,17856.56055,18031.03906,17856.56055,17995.7207,85820000,0
2464,0.116,0.816,0.068,-0.9655,17989.56055,17989.56055,17662.93945,17662.93945,120450000,0
2465,0.167,0.744,0.09,-0.9865,17662.93945,17731.7793,17627,17635.39063,102120000,1
2466,0.156,0.766,0.077,-0.9928,17626.83984,17900.09961,17620.49023,17895.2207,111550000,0
2467,0.104,0.802,0.094,-0.8656,17889.05078,17889.05078,17629.89063,17749.31055,113620000,1
2470,0.143,0.796,0.061,-0.9909,17751.24023,17988.5,17751.24023,17977.41992,101760000,0
2471,0.056,0.86,0.084,0.8903,17972.2207,17972.2207,17785.78906,17849.08008,82560000,1
2472,0.095,0.841,0.064,-0.7895,17846.80078,18097.11914,17697.51953,18076.18945,130950000,0
2473,0.069,0.827,0.104,0.9336,18072.58008,18072.99023,17934.24023,17959.0293,107820000,1
2474,0.137,0.82,0.043,-0.9951,17961.13086,18197.28906,17961.13086,18127.65039,333870000,0
2477,0.139,0.824,0.037,-0.9881,18136.73047,18205.92969,18116.03906,18116.03906,98030000,0
2478,0.091,0.831,0.078,-0.7518,18110.86914,18149.24023,18010.43945,18011.14063,87190000,0
2479,0.162,0.744,0.094,-0.9906,18012.60938,18041.9707,17718.53906,17718.53906,106560000,0
2480,0.139,0.785,0.076,-0.9869,17716.26953,17759.50977,17579.26953,17678.23047,117740000,1
2481,0.112,0.807,0.08,-0.9477,17673.63086,17729.14063,17630.49023,17712.66016,103220000,1
2484,0.206,0.742,0.052,-0.9974,17727.48047,18008.64063,17727.48047,17976.31055,104040000,0
2485,0.107,0.842,0.051,-0.9761,17965.36914,17965.36914,17773.01953,17776.11914,119470000,0
2486,0.125,0.811,0.063,-0.9809,17778.51953,17778.51953,17585.00977,17698.17969,103360000,1
2487,0.135,0.813,0.052,-0.9878,17699.51953,17815.0293,17673.49023,17763.24023,87370000,1
2491,0.115,0.814,0.071,-0.9654,17755.5,17941.78906,17646.80078,17880.84961,100850000,0
2492,0.176,0.75,0.074,-0.9948,17884.32031,17983.11914,17871.21094,17875.41992,72150000,1
2493,0.151,0.797,0.052,-0.9929,17877.61914,17976.19922,17822.23047,17902.50977,76820000,1
2494,0.161,0.782,0.058,-0.9934,17902.50977,17984.2207,17823.09961,17958.73047,86740000,1
2495,0.1,0.864,0.036,-0.9904,17956.73047,18066.75977,17945.55078,18057.65039,116410000,0
2498,0.1,0.851,0.049,-0.9744,18052.32031,18107.57031,17974.81055,17977.03906,120090000,1
2499,0.144,0.784,0.072,-0.9906,17979.10938,18075.59961,17905.48047,18036.69922,82830000,1
2500,0.129,0.81,0.062,-0.9782,18045.71094,18160.51953,18045.71094,18112.60938,113610000,0
2501,0.122,0.813,0.065,-0.9786,18106.26953,18169.25977,18063.85938,18105.76953,89520000,0
2502,0.108,0.816,0.076,-0.9547,18102.56055,18102.56055,17748.5293,17826.30078,138860000,1
2505,0.156,0.784,0.06,-0.9938,17841.17969,18092.2207,17841.17969,18034.92969,103160000,0
2506,0.109,0.855,0.037,-0.985,18034.23047,18109.69922,17929.63086,17949.58984,95180000,1
2507,0.095,0.843,0.061,-0.9516,17950.82031,18056.01953,17887.75977,18038.26953,91260000,1
2508,0.09,0.855,0.055,-0.9667,18031.90039,18133.0293,17966.76953,18058.68945,100240000,1
2509,0.102,0.848,0.05,-0.971,18056.41992,18108.86914,18009.08008,18080.14063,119130000,0
2512,0.139,0.78,0.08,-0.9723,18097.89063,18175.56055,18024.66016,18037.9707,121110000,1
2513,0.12,0.81,0.07,-0.9842,18035.90039,18119.65039,17917.35938,18110.14063,124930000,0
2514,0.13,0.763,0.106,-0.9286,18093.68945,18096.46094,17953.68945,18035.5293,102080000,0
2515,0.148,0.792,0.06,-0.9881,18033.33008,18033.33008,17774.89063,17840.51953,129180000,1
2516,0.152,0.827,0.021,-0.9953,17859.26953,18028.89063,17859.26953,18024.06055,91700000,1
2519,0.145,0.831,0.024,-0.9968,18026.01953,18133.75977,18026.01953,18070.40039,86010000,0
2520,0.166,0.744,0.09,-0.9873,18062.5293,18086.00977,17905.71094,17928.19922,95340000,0
2521,0.123,0.806,0.071,-0.9702,17934.81055,18019.75,17733.11914,17841.98047,100430000,1
2522,0.115,0.842,0.043,-0.9836,17840.25,17973.07031,17796.93945,17924.06055,80920000,1
2523,0.092,0.833,0.076,-0.7269,17933.64063,18205.23047,17933.64063,18191.10938,94960000,0
2526,0.107,0.806,0.087,-0.9391,18187.7793,18199.94922,18089.10938,18105.16992,86050000,0
2527,0.132,0.799,0.069,-0.9715,18096.16016,18119.17969,17924.80078,18068.23047,89270000,0
2528,0.155,0.787,0.058,-0.9954,18070.36914,18132.78906,18039.19922,18060.49023,85180000,1
2529,0.144,0.827,0.029,-0.9923,18062.49023,18255.21094,18062.49023,18252.24023,91580000,1
2530,0.142,0.815,0.042,-0.9953,18251.9707,18272.7207,18215.07031,18272.56055,108220000,1
2533,0.191,0.753,0.056,-0.9968,18267.25,18325.53906,18244.25977,18298.88086,79080000,1
2534,0.121,0.825,0.054,-0.9934,18300.48047,18351.35938,18261.34961,18312.39063,87200000,0
2535,0.119,0.821,0.06,-0.9806,18315.06055,18350.13086,18272.56055,18285.40039,80190000,0
2536,0.105,0.815,0.08,-0.9404,18285.86914,18314.89063,18249.90039,18285.74023,84270000,0
2537,0.092,0.838,0.07,-0.9283,18286.86914,18286.86914,18217.14063,18232.01953,78890000,0
2541,0.141,0.821,0.038,-0.9945,18229.75,18229.75,17990.01953,18041.53906,109440000,1
2542,0.2,0.727,0.073,-0.9967,18045.08008,18190.34961,18045.08008,18162.99023,96400000,0
2543,0.145,0.763,0.092,-0.9702,18154.14063,18154.14063,18066.40039,18126.11914,67510000,0
2544,0.192,0.733,0.075,-0.9981,18128.11914,18128.11914,17967.74023,18010.67969,139810000,1
2547,0.18,0.775,0.045,-0.9964,18017.82031,18105.83008,17982.06055,18040.36914,85640000,0
2548,0.089,0.847,0.064,-0.8402,18033.33008,18091.86914,17925.33008,18011.93945,77550000,1
2549,0.118,0.797,0.085,-0.9632,18018.41992,18168.08984,18010.41992,18076.26953,73120000,0
2550,0.112,0.797,0.091,-0.9371,18072.4707,18087.15039,17876.94922,17905.58008,93470000,0
2551,0.088,0.846,0.066,-0.9286,17905.38086,17940.7793,17822.90039,17849.46094,89140000,0
2554,0.066,0.877,0.057,-0.6616,17849.46094,17852.34961,17760.60938,17766.55078,86300000,0
2555,0.152,0.767,0.081,-0.9915,17766.94922,17817.83008,17714.9707,17764.03906,90550000,1
2556,0.091,0.829,0.08,-0.7065,17765.38086,18045.14063,17765.38086,18000.40039,96980000,1
2557,0.091,0.834,0.075,-0.9144,18001.26953,18109.76953,18001.26953,18039.36914,89490000,0
2558,0.137,0.804,0.059,-0.9926,18035.83008,18035.83008,17857.07031,17898.83984,83760000,0
2561,0.138,0.796,0.066,-0.9845,17890.75977,17890.75977,17698.41992,17791.16992,91920000,1
2562,0.139,0.783,0.079,-0.9885,17787.42969,17919.61914,17774.11914,17904.48047,77510000,1
2563,0.111,0.847,0.042,-0.9836,17909.58008,17998,17839.65039,17935.74023,92410000,1
2564,0.107,0.791,0.102,-0.6705,17944.60938,18174.73047,17944.60938,18115.83984,94460000,0
2565,0.139,0.812,0.049,-0.9932,18116.24023,18117.71094,18010.58008,18015.94922,258300000,1
2568,0.102,0.828,0.07,-0.9615,18027.63086,18181.66992,18027.63086,18119.7793,77780000,1
2569,0.138,0.75,0.112,-0.9484,18121.7793,18188.81055,18108.09961,18144.07031,75970000,0
2570,0.083,0.884,0.033,-0.9674,18139.09961,18139.09961,17966.07031,17966.07031,104980000,0
2571,0.094,0.848,0.058,-0.9072,17977.10938,18036.09961,17890.35938,17890.35938,78990000,1
2572,0.121,0.833,0.046,-0.951,17892.0293,18013.15039,17892.0293,17946.67969,158120000,0
2575,0.126,0.784,0.091,-0.9708,17936.74023,17936.74023,17590.55078,17596.34961,116340000,1
2576,0.12,0.809,0.072,-0.9734,17599.96094,17714.66016,17576.5,17619.50977,126460000,1
2577,0.13,0.828,0.042,-0.985,17638.11914,17801.83008,17638.11914,17757.91016,87010000,0
2578,0.137,0.781,0.082,-0.9867,17763.32031,17825.49023,17687.51953,17730.10938,83080000,0
2582,0.143,0.816,0.041,-0.9944,17728.08008,17734.35938,17564.35938,17683.58008,90130000,1
2583,0.173,0.752,0.075,-0.9946,17684.91992,17793.44922,17465.67969,17776.91016,105840000,0
2584,0.108,0.808,0.084,-0.9118,17759.00977,17759.00977,17496.2207,17515.41992,69830000,1
2585,0.185,0.751,0.064,-0.9949,17530.38086,17764.84961,17530.38086,17548.61914,100520000,1
2586,0.135,0.78,0.085,-0.9732,17561.11914,17797.49023,17561.11914,17760.41016,85800000,1
2589,0.144,0.788,0.068,-0.987,17787.26953,17987.57031,17787.26953,17977.67969,86380000,1
2590,0.101,0.818,0.082,-0.9333,17974.60938,18072.82031,17956.16992,18053.58008,76740000,0
2591,0.115,0.813,0.072,-0.9707,18053.38086,18090.39063,18010.15039,18050.16992,80460000,1
2592,0.127,0.767,0.106,-0.9567,18078.16016,18131.60938,18065.33008,18120.25,85030000,0
2593,0.148,0.788,0.064,-0.9905,18117.58008,18121.11914,18032.06055,18086.44922,106510000,1
2596,0.176,0.715,0.109,-0.9825,18085.91016,18137.11914,18064.5,18100.41016,75060000,0
2597,0.122,0.804,0.073,-0.9803,18096.66992,18096.66992,17868.33984,17919.28906,100170000,0
2598,0.118,0.84,0.042,-0.9905,17918.34961,17919.34961,17807.41016,17851.03906,112370000,0
2599,0.125,0.821,0.054,-0.9891,17853.7793,17860.94922,17705.0293,17731.91992,88600000,0
2600,0.128,0.807,0.065,-0.9898,17731.05078,17756.53906,17553.73047,17568.5293,103470000,0
2603,0.153,0.815,0.032,-0.9959,17561.7793,17561.7793,17399.16992,17440.58984,117860000,1
2604,0.177,0.774,0.049,-0.9962,17449.81055,17650.07031,17449.81055,17630.26953,103450000,1
2605,0.137,0.816,0.047,-0.9936,17631.40039,17776.7793,17629.19922,17751.39063,93140000,1
2606,0.113,0.822,0.065,-0.9786,17743.24023,17761.25,17640.84961,17745.98047,76650000,0
2607,0.129,0.811,0.06,-0.9902,17755.86914,17783.58984,17671.58984,17689.85938,106120000,0
2610,0.177,0.783,0.04,-0.9968,17696.74023,17704.75977,17496.60938,17598.19922,87880000,0
2611,0.15,0.77,0.08,-0.9908,17596.92969,17635.7793,17505.5,17550.68945,99060000,0
2612,0.169,0.776,0.055,-0.9959,17555.24023,17661.36914,17492.90039,17540.4707,102450000,0
2613,0.129,0.78,0.092,-0.9725,17542.60938,17572.03906,17362.85938,17419.75,96170000,0
2614,0.169,0.795,0.036,-0.9978,17414.93945,17414.93945,17279.08008,17373.38086,81800000,1
2617,0.164,0.718,0.118,-0.967,17375.17969,17629.13086,17375.17969,17615.16992,92430000,0
2618,0.147,0.789,0.065,-0.9928,17593.58984,17593.58984,17352.63086,17402.83984,103010000,1
2619,0.149,0.794,0.057,-0.9916,17382.92969,17423.90039,17125.81055,17402.50977,120400000,1
2620,0.078,0.859,0.063,-0.8887,17401.64063,17481.7793,17341.33984,17408.25,88550000,1
2621,0.158,0.78,0.063,-0.9932,17410.11914,17492.90039,17394.06055,17477.40039,82120000,1
2624,0.167,0.791,0.042,-0.9932,17472.66016,17551.40039,17341.7207,17545.17969,73380000,0
2625,0.134,0.818,0.048,-0.9902,17537.30078,17568.40039,17486.41992,17511.33984,79900000,0
2626,0.105,0.794,0.101,-0.4715,17508.74023,17517.18945,17282.41992,17348.73047,104720000,0
2627,0.15,0.774,0.076,-0.9941,17345.32031,17345.32031,16990.68945,16990.68945,128530000,0
2628,0.095,0.81,0.095,-0.4592,16990.68945,16990.68945,16459.55078,16459.75,225170000,0
2631,0.159,0.799,0.043,-0.9931,16459.75,16459.75,15370.33008,15871.34961,293920000,0
2632,0.147,0.753,0.1,-0.9616,15882.26953,16312.94043,15651.24023,15666.44043,213220000,1
2633,0.107,0.833,0.061,-0.9783,15676.25977,16303.75,15676.25977,16285.50977,208420000,1
2634,0.176,0.78,0.045,-0.9974,16285.50977,16666.68945,16285.50977,16654.76953,171980000,0
2635,0.129,0.84,0.032,-0.9938,16649.41992,16669.9707,16535.17969,16643.00977,131790000,0
2638,0.124,0.772,0.104,-0.7915,16632.01953,16632.01953,16444.05078,16528.0293,141440000,0
2639,0.124,0.793,0.084,-0.9732,16528.0293,16528.0293,15979.9502,16058.34961,171390000,1
2640,0.168,0.785,0.047,-0.9958,16058.34961,16352.58008,16058.34961,16351.37988,133480000,1
2641,0.118,0.817,0.065,-0.9791,16364.33984,16550.07031,16317.30957,16374.75977,109730000,0
2642,0.177,0.751,0.072,-0.994,16371.75977,16371.75977,16026.61035,16102.37988,127270000,1
2646,0.137,0.798,0.065,-0.9911,16109.92969,16503.41016,16109.92969,16492.67969,123870000,0
2647,0.126,0.786,0.088,-0.9538,16505.03906,16664.65039,16220.09961,16253.57031,118790000,1
2648,0.153,0.784,0.064,-0.9918,16252.57031,16441.93945,16212.08008,16330.40039,122690000,1
2649,0.164,0.731,0.105,-0.9812,16330.40039,16434.75977,16244.65039,16433.08984,104630000,0
2652,0.128,0.784,0.089,-0.9738,16450.85938,16450.85938,16330.87012,16370.95996,92660000,1
2653,0.127,0.832,0.04,-0.9889,16382.58008,16644.10938,16382.58008,16599.84961,93050000,1
2654,0.161,0.735,0.104,-0.9758,16599.50977,16755.98047,16593.90039,16739.94922,99620000,0
2655,0.182,0.731,0.087,-0.9957,16738.08008,16933.42969,16639.92969,16674.74023,129600000,0
2656,0.132,0.782,0.087,-0.9497,16674.74023,16674.74023,16343.75977,16384.58008,341690000,1
2659,0.152,0.757,0.092,-0.9838,16406.09961,16578.59961,16391.88086,16510.18945,90730000,0
2660,0.126,0.828,0.045,-0.9904,16477.44922,16477.44922,16221.73047,16330.46973,119010000,0
2661,0.144,0.786,0.07,-0.9904,16332.80957,16355.29004,16211.98047,16279.88965,86030000,0
2662,0.174,0.782,0.044,-0.9957,16257.11035,16257.11035,16016.36035,16201.32031,122220000,1
2663,0.124,0.811,0.065,-0.9707,16205.07031,16465.23047,16205.07031,16314.66992,130790000,0
2666,0.114,0.806,0.08,-0.906,16313.25977,16313.25977,15981.84961,16001.88965,139930000,1
2667,0.122,0.803,0.075,-0.9872,16001.75977,16118.88965,15942.37012,16049.12988,121160000,1
