,Open,neg,neu,pos,compound,label
2113,26.82,0.058,0.833,0.109,0.9282,1
2114,26.85,0.078,0.878,0.044,-0.8376,0
2115,26.817499,0.056,0.842,0.103,0.8934,1
2116,27.25,0.053,0.832,0.114,0.9201,0
2117,26.897499,0.145,0.73,0.125,-0.3818,0
2118,26.74,0,0.922,0.078,0.3182,1
2119,27.145,0.058,0.818,0.124,0.3612,0
2120,25.6525,0.071,0.836,0.093,0.6525,1
2121,26.4375,0.059,0.842,0.099,0.8255,0
2122,25.139999,0.114,0.785,0.102,0.5499,1
2123,24.67,0.03,0.862,0.108,0.9786,0
2124,24.637501,0.045,0.869,0.086,0.8883,0
2125,24.7425,0.055,0.827,0.118,0.9634,0
2126,25.137501,0.006,0.842,0.152,0.9918,0
2127,25.08,0.025,0.86,0.116,0.9743,0
2128,24.49,0.019,0.93,0.052,0.69,1
2129,24.049999,0.05,0.904,0.046,0.088,1
2130,24.602501,0.026,0.801,0.173,0.9926,0
2131,23.775,0.019,0.775,0.206,0.9966,1
2132,24.264999,0.005,0.87,0.125,0.983,0
2133,24.657499,0.059,0.874,0.067,0.491,1
2134,25.379999,0.027,0.921,0.052,0.6956,0
2135,24.9825,0.036,0.922,0.041,0.2846,1
2136,24.01,0.047,0.869,0.085,0.8158,0
2137,23.4475,0.07,0.824,0.106,0.8739,1
2138,23.6975,0.092,0.849,0.059,-0.8316,1
2139,24.1175,0.077,0.889,0.035,-0.7269,0
2140,23.75,0.055,0.862,0.083,0.8769,1
2141,23.965,0.039,0.893,0.068,0.8225,1
2142,24.129999,0,0.888,0.112,0.936,0
2143,23.5725,0.058,0.745,0.197,0.7269,1
2144,23.98,0.018,0.884,0.098,0.9354,0
2145,23.4475,0.012,0.883,0.105,0.9726,0
2146,23.547501,0.034,0.847,0.119,0.9721,0
2147,23.754999,0.046,0.821,0.133,0.9738,1
2148,24.1675,0.071,0.839,0.09,0.5719,1
2149,24.709999,0.077,0.894,0.03,-0.9359,0
2150,24,0.044,0.901,0.055,0.4215,1
2151,24.077499,0.093,0.831,0.076,-0.7622,1
2152,24.1,0.051,0.833,0.115,0.9505,0
2153,23.495001,0.076,0.839,0.085,0.2263,1
2154,24.012501,0.104,0.804,0.092,-0.7003,1
2155,24.299999,0.078,0.84,0.081,0.0258,0
2156,24.215,0,0.86,0.14,0.7845,0
2157,24.4125,0.054,0.846,0.1,0.9131,1
2158,25.127501,0.065,0.833,0.102,0.9049,1
2159,25.145,0.076,0.856,0.068,-0.3056,1
2160,25.592501,0.059,0.801,0.14,0.9724,1
2161,25.5975,0.126,0.792,0.082,-0.9279,0
2162,25.195,0.1,0.784,0.116,0.8505,1
2163,25.327499,0.013,0.877,0.11,0.9287,0
2164,25.559999,0.056,0.811,0.133,0.9648,1
2165,25.477501,0.083,0.898,0.019,-0.9387,1
2166,25.99,0.023,0.875,0.101,0.9661,1
2167,26.1525,0.046,0.876,0.078,0.8481,1
2168,26.379999,0.055,0.881,0.064,0.3446,1
2169,26.584999,0.047,0.897,0.055,0.5834,0
2170,26.4825,0.095,0.814,0.091,0.31,0
2171,26.3125,0.177,0.747,0.076,-0.9903,1
2172,26.620001,0.048,0.849,0.102,0.9231,0
2173,26.3675,0.033,0.9,0.067,0.4767,1
2174,26.5,0.045,0.836,0.118,0.8126,0
2175,26.2225,0.043,0.883,0.074,0.8689,1
2176,27.1625,0.029,0.898,0.073,0.7852,1
2177,27.43,0.031,0.871,0.098,0.956,0
2178,27.195,0.014,0.938,0.048,0.8271,1
2179,27.605,0.036,0.795,0.17,0.9565,1
2180,27.557501,0.047,0.89,0.063,0.6903,1
2181,27.487499,0.049,0.854,0.097,0.9294,0
2182,27.227501,0.116,0.748,0.135,0.8202,0
2183,27.2425,0.043,0.957,0,-0.5719,1
2184,27.334999,0.026,0.943,0.031,0.1646,1
2185,27.700001,0.032,0.892,0.076,0.936,1
2186,27.905001,0.115,0.838,0.047,-0.9709,1
2187,28.0275,0.132,0.837,0.031,-0.9726,0
2188,27.2225,0.129,0.796,0.075,-0.9595,0
2189,26.969999,0.094,0.842,0.064,-0.7351,0
2190,26.66,0.073,0.79,0.137,0.9697,1
2191,26.7325,0.026,0.891,0.084,0.9191,0
2192,26.252501,0.058,0.806,0.136,0.9683,1
2193,26.25,0.087,0.789,0.125,0.8534,1
2194,25.977501,0.06,0.817,0.123,0.9477,1
2195,24,0.049,0.825,0.126,0.9718,1
2196,24.4025,0.063,0.844,0.093,0.7243,0
2197,23.497499,0.1,0.842,0.058,-0.8934,0
2198,23.4925,0.104,0.818,0.078,-0.8199,0
2199,23.549999,0.081,0.8,0.119,0.889,1
2200,23.799999,0.062,0.829,0.109,0.9408,0
2201,23.5,0.067,0.82,0.113,0.9178,0
2202,23.342501,0.074,0.832,0.094,0.5024,0
2203,23.25,0.051,0.872,0.076,0.7684,0
2204,23.3325,0.046,0.89,0.064,0.5719,1
2205,23.370001,0.028,0.819,0.152,0.9844,0
2206,23.18,0.102,0.793,0.105,-0.5691,0
2207,22.5,0.038,0.858,0.104,0.9522,1
2208,23.0975,0.055,0.895,0.05,-0.3612,1
2209,23.637501,0.05,0.928,0.022,-0.765,0
2210,23.540001,0.041,0.902,0.057,0.5423,1
2211,23.66,0.049,0.86,0.091,0.9001,0
2212,23.66,0.058,0.838,0.104,0.7933,1
2213,23.967501,0.076,0.827,0.097,0.0772,1
2214,24.305,0.037,0.855,0.108,0.9465,1
2215,24.6675,0.042,0.87,0.088,0.9129,1
2216,24.92,0.041,0.887,0.072,0.544,1
2217,24.860001,0.084,0.796,0.12,0.9346,1
2218,24.9,0,0.806,0.194,0.7579,1
2219,24.754999,0.069,0.853,0.078,0.6994,0
2220,24.4,0.054,0.879,0.067,0.775,1
2221,24.4475,0.038,0.83,0.132,0.9546,1
2222,24.497499,0.058,0.837,0.105,0.7717,1
2223,24.754999,0.098,0.814,0.088,-0.5993,0
2224,24.625,0.099,0.79,0.111,0.775,1
2225,24.6325,0.044,0.796,0.161,0.975,1
2226,24.672501,0.029,0.895,0.076,0.8658,0
2227,24.33,0.028,0.893,0.079,0.9201,1
2228,24.455,0.005,0.929,0.066,0.9549,0
2229,24.112499,0.022,0.874,0.104,0.9287,1
2230,24.155001,0.112,0.765,0.123,-0.0516,0
2231,24,0.021,0.84,0.139,0.9817,0
2232,23.735001,0.04,0.864,0.095,0.9398,1
2233,24.0625,0.036,0.883,0.081,0.9384,0
2234,23.985001,0.067,0.817,0.116,0.9262,1
2235,23.227501,0.045,0.879,0.077,0.7764,1
2236,23.25,0.076,0.83,0.093,0.121,0
2237,23.225,0.098,0.802,0.1,-0.2091,1
2238,23.4925,0.096,0.81,0.094,-0.2732,1
2239,23.610001,0.085,0.866,0.049,-0.6121,1
2240,23.8475,0.038,0.871,0.091,0.9215,0
2241,23.65,0.016,0.914,0.069,0.8658,1
2242,23.924999,0.021,0.856,0.123,0.9837,1
2243,24.122499,0.024,0.857,0.119,0.9744,1
2244,24.1875,0.075,0.839,0.086,0,1
2245,24.2925,0.053,0.841,0.106,0.9486,1
2246,24.352501,0.091,0.803,0.106,0.3071,0
2247,24.3475,0.049,0.872,0.079,0.9062,1
2248,24.73,0.095,0.823,0.083,-0.2617,0
2249,24.674999,0.047,0.894,0.059,0.4767,1
2250,24.889999,0.068,0.823,0.109,0.9314,1
2251,25,0.015,0.855,0.129,0.9886,0
2252,24.9575,0.057,0.819,0.124,0.9455,0
2253,24.815001,0.079,0.809,0.112,0.8692,0
2254,24.5625,0.108,0.803,0.09,-0.767,0
2255,24.205,0.105,0.782,0.113,0.3534,0
2256,26.067499,0.056,0.815,0.129,0.9762,0
2257,25.7075,0.019,0.837,0.145,0.9484,1
2258,26.047501,0.032,0.718,0.25,0.9299,1
2259,26.102501,0.079,0.822,0.098,0.5118,1
2260,26.512501,0.065,0.85,0.085,0.5994,0
2261,26.395,0.071,0.855,0.073,-0.32,1
2262,26.879999,0.076,0.866,0.059,-0.6715,1
2263,27.057501,0.074,0.818,0.109,0.9172,1
2264,27.1775,0,0.913,0.087,0.5267,0
2265,27.129999,0.022,0.92,0.058,0.8063,0
2266,26.945,0,0.966,0.034,0.4767,1
2267,27.407499,0.045,0.839,0.116,0.964,0
2268,27.275,0.128,0.798,0.073,-0.9604,1
2269,27.307501,0.055,0.766,0.178,0.9937,0
2270,27.192499,0.056,0.908,0.037,-0.7854,1
2271,27.215,0.067,0.859,0.074,0.2023,0
2272,27.147499,0.038,0.819,0.143,0.9872,1
2273,27.1425,0.053,0.831,0.116,0.9669,0
2274,26.8475,0.115,0.776,0.11,-0.4601,1
2275,26.852501,0.061,0.878,0.061,-0.2263,0
2276,26.924999,0.059,0.89,0.051,-0.1531,1
2277,26.975,0.033,0.907,0.06,0.8485,0
2278,26.8125,0.024,0.885,0.091,0.9647,0
2279,26.16,0.172,0.703,0.124,-0.9663,0
2280,25.6625,0.052,0.859,0.089,0.9493,1
2281,26.877501,0.065,0.805,0.13,0.9761,1
2282,27.182501,0.059,0.881,0.061,-0.0772,1
2283,28.465,0.032,0.839,0.129,0.9892,1
2284,28.780001,0.04,0.855,0.105,0.9829,0
2285,28.797501,0.091,0.843,0.065,-0.7402,0
2286,28.4625,0.038,0.854,0.108,0.9765,0
2287,28.5875,0.03,0.863,0.107,0.9782,1
2288,28.605,0.057,0.795,0.149,0.9883,0
2289,28.25,0.082,0.811,0.107,0.6025,1
2290,28.1775,0.059,0.891,0.05,-0.1796,0
2291,28.264999,0.04,0.899,0.06,0.5423,0
2292,28.35,0.053,0.834,0.113,0.9796,0
2293,28.424999,0.075,0.842,0.083,-0.2023,1
2294,28.577499,0.069,0.871,0.06,-0.6033,0
2295,28.754999,0.121,0.774,0.106,-0.8641,1
2296,29.424999,0.079,0.806,0.114,0.8804,0
2297,29.3375,0.109,0.803,0.088,-0.6953,0
2298,29.1975,0.12,0.794,0.086,-0.507,1
2299,29.469999,0.035,0.839,0.126,0.9686,0
2300,29.3325,0,0.854,0.146,0.6486,1
2301,29.3125,0.022,0.882,0.096,0.9281,0
2302,29.215,0.047,0.863,0.091,0.7003,1
2303,29.275,0.051,0.863,0.086,0.9009,1
2304,29.487499,0.091,0.875,0.035,-0.8655,1
2305,28.577499,0.016,0.877,0.107,0.9797,1
2306,28.8475,0.031,0.904,0.065,0.8388,0
2307,28.365,0.016,0.89,0.094,0.9501,0
2308,27.85,0.068,0.871,0.062,-0.2023,1
2309,27.745001,0.056,0.788,0.157,0.9834,0
2310,27.1325,0.081,0.868,0.051,-0.4098,1
2311,27.577499,0.048,0.838,0.114,0.9527,1
2312,27.469999,0.036,0.909,0.055,0.4606,1
2313,27.772499,0.068,0.76,0.172,0.9865,0
2314,26.780001,0.039,0.871,0.09,0.8466,1
2315,26.9275,0.059,0.837,0.104,0.9186,0
2316,26.6425,0.034,0.946,0.021,-0.4019,1
2317,26.674999,0.073,0.713,0.214,0.9869,1
2318,27.452499,0.031,0.882,0.086,0.9231,1
2319,27.43,0.052,0.847,0.101,0.7932,1
2320,27.530001,0.106,0.797,0.097,-0.6908,1
2321,27.987499,0.13,0.786,0.084,-0.8885,0
2322,27.782499,0.115,0.885,0,-0.899,1
